"" "tlid" "prop_account_id" "prop_class" "code_area" "mrkt_land_val" "mrkt_bld_val" "mrkt_special_val" "mrkt_tot_val" "assessed_val" "legal_desc" "address" "lot_size" "taxes_2018" "taxes_2019"
0 "1N236DD90921" "R2152192" "1020" "051.69" 0 183900 0 183900 110420 "HERON CREEK CONDO SUPPLEMENTAL PLAT NO.1: ANNEXATION OF STAGE 2 Lot:9-102 9 " "10781 NE RED WING WAY. BEAVERTON OR, 97006" "" 1903.89 1977.15
1 "1N236DD90922" "R2152194" "1020" "051.69" 0 278550 0 278550 185410 "HERON CREEK CONDO SUPPLEMENTAL PLAT NO.1: ANNEXATION OF STAGE 2 Lot:9-202 9 " "10781 NE RED WING WAY. BEAVERTON OR, 97006" "" 3201.09 3319.9
2 "1N236DD90932" "R2152195" "1020" "051.69" 0 248690 0 248690 163660 "HERON CREEK CONDO SUPPLEMENTAL PLAT NO.1: ANNEXATION OF STAGE 2 Lot:9-203 9 " "10781 NE RED WING WAY. BEAVERTON OR, 97006" "" 2824.95 2930.47
3 "1N236DD90942" "R2152196" "1020" "051.69" 0 278550 0 278550 185410 "HERON CREEK CONDO SUPPLEMENTAL PLAT NO.1: ANNEXATION OF STAGE 2 Lot:9-204 9 " "10781 NE RED WING WAY. BEAVERTON OR, 97006" "" 3201.09 3319.9
4 "1N236DD91011" "R2154339" "1020" "051.69" 0 186730 0 186730 111760 "HERON CREEK CONDO SUPPLEMENTAL PLAT NO.2: ANNEXATION OF STAGE 3 Lot:10-101 10 " "10757 NE RED WING WAY. BEAVERTON OR, 97006" "" 1927.08 2001.15
5 "1N236DD91012" "R2154340" "1020" "051.69" 0 248690 0 248690 163660 "HERON CREEK CONDO SUPPLEMENTAL PLAT NO.2: ANNEXATION OF STAGE 3 Lot:10-201 10 " "10757 NE RED WING WAY. BEAVERTON OR, 97006" "" 2824.95 2930.47
6 "1N236DD91021" "R2154341" "1020" "051.69" 0 186730 0 186730 111760 "HERON CREEK CONDO SUPPLEMENTAL PLAT NO.2: ANNEXATION OF STAGE 3 Lot:10-102 10 " "10757 NE RED WING WAY. BEAVERTON OR, 97006" "" 1927.08 2001.15
7 "1N236DD91022" "R2154342" "1020" "051.69" 0 278550 0 278550 185410 "HERON CREEK CONDO SUPPLEMENTAL PLAT NO.2: ANNEXATION OF STAGE 3 Lot:10-202 10 " "10757 NE RED WING WAY. BEAVERTON OR, 97006" "" 3201.09 3319.9
8 "1N236DD91032" "R2154343" "1020" "051.69" 0 248690 0 248690 163660 "HERON CREEK CONDO SUPPLEMENTAL PLAT NO.2: ANNEXATION OF STAGE 3 Lot:10-203 10 " "10757 NE RED WING WAY. BEAVERTON OR, 97006" "" 2824.95 2930.47
9 "1N236DD91042" "R2154344" "1020" "051.69" 0 278550 0 278550 185410 "HERON CREEK CONDO SUPPLEMENTAL PLAT NO.2: ANNEXATION OF STAGE 3 Lot:10-204 10 " "10757 NE RED WING WAY. BEAVERTON OR, 97006" "" 3201.09 3319.9
