"" "tlid" "prop_account_id" "prop_class" "code_area" "mrkt_land_val" "mrkt_bld_val" "mrkt_special_val" "mrkt_tot_val" "assessed_val" "legal_desc" "address" "lot_size" "taxes_2018" "taxes_2019"
0 "1N236CB94962" "R2170348" "1020" "001.17" 0 269180 0 269180 156910 "ARBOR CROSSING CONDO AT QUATAMA SUPPLEMENTAL PLAT NO.12: ANNEXATION OF STAGE 13 Lot:49F 49 " "8684 NE DELAMERE WAY. BEAVERTON OR, 97006" "" 2580.13 2695.39
1 "1N236CB95011" "R2171817" "1020" "001.17" 0 207430 0 207430 108650 "ARBOR CROSSING CONDO AT QUATAMA SUPPLEMENTAL PLAT NO.13: ANNEXATION OF STAGE 14 Lot:50A 50 " "8708 NE DELAMERE WAY. BEAVERTON OR, 97006" "" 1786.64 1866.39
2 "1N236CB95021" "R2171818" "1020" "001.17" 0 207430 0 207430 108650 "ARBOR CROSSING CONDO AT QUATAMA SUPPLEMENTAL PLAT NO.13: ANNEXATION OF STAGE 14 Lot:50B 50 " "8710 NE DELAMERE WAY. BEAVERTON OR, 97006" "" 1786.64 1866.39
3 "1N236CB95032" "R2171819" "1020" "001.17" 0 290450 0 290450 166000 "ARBOR CROSSING CONDO AT QUATAMA SUPPLEMENTAL PLAT NO.13: ANNEXATION OF STAGE 14 Lot:50C 50 " "8704 NE DELAMERE WAY. BEAVERTON OR, 97006" "" 2729.68 2851.56
4 "1N236CB95042" "R2171820" "1020" "001.17" 0 290450 0 290450 166000 "ARBOR CROSSING CONDO AT QUATAMA SUPPLEMENTAL PLAT NO.13: ANNEXATION OF STAGE 14 Lot:50D 50 " "8712 NE DELAMERE WAY. BEAVERTON OR, 97006" "" 2729.68 2851.56
5 "1N236CB95052" "R2171821" "1020" "001.17" 0 269180 0 269180 156910 "ARBOR CROSSING CONDO AT QUATAMA SUPPLEMENTAL PLAT NO.13: ANNEXATION OF STAGE 14 Lot:50E 50 " "8702 NE DELAMERE WAY. BEAVERTON OR, 97006" "" 2580.13 2695.39
6 "1N236CB95062" "R2171822" "1020" "001.17" 0 269180 0 269180 156910 "ARBOR CROSSING CONDO AT QUATAMA SUPPLEMENTAL PLAT NO.13: ANNEXATION OF STAGE 14 Lot:50F 50 " "8718 NE DELAMERE WAY. BEAVERTON OR, 97006" "" 2580.13 2695.39
7 "1N236CB95111" "R2171823" "1020" "001.17" 0 207430 0 207430 108650 "ARBOR CROSSING CONDO AT QUATAMA SUPPLEMENTAL PLAT NO.13: ANNEXATION OF STAGE 14 Lot:51A 51 " "8732 NE DELAMERE WAY. BEAVERTON OR, 97006" "" 1786.64 1866.39
8 "1N236CB95121" "R2171824" "1020" "001.17" 0 207430 0 207430 108650 "ARBOR CROSSING CONDO AT QUATAMA SUPPLEMENTAL PLAT NO.13: ANNEXATION OF STAGE 14 Lot:51B 51 " "8734 NE DELAMERE WAY. BEAVERTON OR, 97006" "" 1786.64 1866.39
9 "1N236CB95132" "R2171825" "1020" "001.17" 0 290450 0 290450 166000 "ARBOR CROSSING CONDO AT QUATAMA SUPPLEMENTAL PLAT NO.13: ANNEXATION OF STAGE 14 Lot:51C 51 " "8728 NE DELAMERE WAY. BEAVERTON OR, 97006" "" 2729.68 2851.56
10 "1N236CB95142" "R2171826" "1020" "001.17" 0 290450 0 290450 166000 "ARBOR CROSSING CONDO AT QUATAMA SUPPLEMENTAL PLAT NO.13: ANNEXATION OF STAGE 14 Lot:51D 51 " "8736 NE DELAMERE WAY. BEAVERTON OR, 97006" "" 2729.68 2851.56
11 "1N236CB95152" "R2171827" "1020" "001.17" 0 269180 0 269180 156910 "ARBOR CROSSING CONDO AT QUATAMA SUPPLEMENTAL PLAT NO.13: ANNEXATION OF STAGE 14 Lot:51E 51 " "8726 NE DELAMERE WAY. BEAVERTON OR, 97006" "" 2580.13 2695.39
12 "1N236CB95162" "R2171828" "1020" "001.17" 0 269180 0 269180 156910 "ARBOR CROSSING CONDO AT QUATAMA SUPPLEMENTAL PLAT NO.13: ANNEXATION OF STAGE 14 Lot:51F 51 " "8740 NE DELAMERE WAY. BEAVERTON OR, 97006" "" 2580.13 2695.39
13 "1N236CB95211" "R2167040" "1020" "001.17" 0 206780 0 206780 122490 "ARBOR CROSSING CONDO AT QUATAMA SUPPLEMENTAL PLAT NO.11: ANNEXATION OF STAGE 12 Lot:52A 52 " "8756 NE DELAMERE WAY. BEAVERTON OR, 97006" "" 2014.28 2104.12
14 "1N236CB95212" "R2167042" "1020" "001.17" 0 290490 0 290490 187990 "ARBOR CROSSING CONDO AT QUATAMA SUPPLEMENTAL PLAT NO.11: ANNEXATION OF STAGE 12 Lot:52C 52 " "8752 NE DELAMERE WAY. BEAVERTON OR, 97006" "" 3091.27 3229.3
15 "1N236CB95221" "R2167041" "1020" "001.17" 0 206780 0 206780 122490 "ARBOR CROSSING CONDO AT QUATAMA SUPPLEMENTAL PLAT NO.11: ANNEXATION OF STAGE 12 Lot:52B 52 " "8758 NE DELAMERE WAY. BEAVERTON OR, 97006" "" 2014.28 2104.12
16 "1N236CB95222" "R2167043" "1020" "001.17" 0 290490 0 290490 187990 "ARBOR CROSSING CONDO AT QUATAMA SUPPLEMENTAL PLAT NO.11: ANNEXATION OF STAGE 12 Lot:52D 52 " "8760 NE DELAMERE WAY. BEAVERTON OR, 97006" "" 3091.27 3229.3
17 "1N236CB95232" "R2167044" "1020" "001.17" 0 274890 0 274890 167510 "ARBOR CROSSING CONDO AT QUATAMA SUPPLEMENTAL PLAT NO.11: ANNEXATION OF STAGE 12 Lot:52E 52 " "8750 NE DELAMERE WAY. BEAVERTON OR, 97006" "" 2754.58 2877.49
18 "1N236CB95242" "R2167045" "1020" "001.17" 0 274890 0 274890 167510 "ARBOR CROSSING CONDO AT QUATAMA SUPPLEMENTAL PLAT NO.11: ANNEXATION OF STAGE 12 Lot:52F 52 " "8764 NE DELAMERE WAY. BEAVERTON OR, 97006" "" 2754.58 2877.49
19 "1N236CB95311" "R2161820" "1020" "001.17" 0 211600 0 211600 122770 "ARBOR CROSSING CONDO AT QUATAMA SUPPLEMENTAL PLAT NO.8: ANNEXATION OF STAGE 9 Lot:53A 53 " "623 NE NEWSTEAD LN. BEAVERTON OR, 97006" "" 2018.86 2108.93
20 "1N236CB95321" "R2161821" "1020" "001.17" 0 211600 0 211600 122770 "ARBOR CROSSING CONDO AT QUATAMA SUPPLEMENTAL PLAT NO.8: ANNEXATION OF STAGE 9 Lot:53B 53 " "625 NE NEWSTEAD LN. BEAVERTON OR, 97006" "" 2018.86 2108.93
