"" "tlid" "prop_account_id" "prop_class" "code_area" "mrkt_land_val" "mrkt_bld_val" "mrkt_special_val" "mrkt_tot_val" "assessed_val" "legal_desc" "address" "lot_size" "taxes_2018" "taxes_2019"
0 "1N231CC07400" "R702706" "2210" "007.42" 69430 13060 0 82490 56700 "HILLSBORO Lot:7, 8 8 " "   . HILLSBORO OR, 97123" 0.1 932.37 973.97
1 "1N231CC07500" "R702715" "2210" "007.42" 208400 26110 0 234510 152270 "HILLSBORO Lot:7, 8 8 " "   . HILLSBORO OR, 97123" 0.3 2503.92 2615.7
2 "1N231CC07700" "R702724" "2210" "007.42" 264410 191940 0 456350 407520 "HILLSBORO Lot:7, 8 8 " "233 SE WASHINGTON ST. HILLSBORO OR, 97123" 0.33 6701.19 7000.37
3 "1N231CC08000" "R702733" "2210" "007.42" 198330 757510 0 955840 210860 "HILLSBORO Lot:6 8 " "247 SE WASHINGTON ST. HILLSBORO OR, 97123" 0.2 3467.27 3622.15
4 "1N231CC08100" "R702742" "2200" "007.42" 139450 0 0 139450 98590 "HILLSBORO Lot:6 8 " "269 SE WASHINGTON ST. HILLSBORO OR, 97123" 0.21 1621.17 1693.56
5 "1N231CC08200" "R702751" "2210" "007.42" 298730 610380 0 909110 851630 "HILLSBORO Lot:5, 4 8 " "149 SE 3RD AVE. HILLSBORO OR, 97123" 0.45 14003.8 14629.3
6 "1N231CC08200" "R702751" "2210" "007.42" 298730 610380 0 909110 851630 "HILLSBORO Lot:5, 4 8 " "149 SE 3RD AVE. HILLSBORO OR, 97123" 0.45 14003.8 14629.3
7 "1N231CC08300" "R702760" "2210" "007.42" 161630 655210 0 816840 235430 "HILLSBORO Lot:4 8 " "137 SE 3RD AVE. HILLSBORO OR, 97123" 0.16 3871.41 4044.21
8 "1N231CC08400" "R702779" "2210" "007.42" 280320 1525820 0 1806140 1040740 "HILLSBORO Lot:4 9 " "205 SE 3RD AVE. HILLSBORO OR, 97123" 0.45 17113.35 17877.85
9 "1N231CC08500" "R702788" "2210" "007.42" 306620 557930 0 864550 366370 "HILLSBORO Lot:3 9 " "250 SE WASHINGTON ST. HILLSBORO OR, 97123" "" 6024.38 6293.52
10 "1N231CC08600" "R702797" "2210" "007.42" 97970 101650 0 199620 67810 "HILLSBORO Lot:6 9 " "246 SE WASHINGTON ST. HILLSBORO OR, 97123" "" 1115.11 1164.85
11 "1N231CC08700" "R702804" "2210" "007.42" 158940 360310 0 519250 313430 "HILLSBORO Lot:2, 3 9 " "242 SE WASHINGTON ST. HILLSBORO OR, 97123" "" 5153.99 5384.11
12 "1N231CC08800" "R702813" "2210" "007.42" 116680 124200 0 240880 116090 "HILLSBORO Lot:2 9 " "238 SE WASHINGTON ST. HILLSBORO OR, 97123" "" 1908.92 1994.19
13 "1N231CC08900" "R702822" "9410" "007.42" 413910 28360 0 442270 0 "HILLSBORO Lot:1, 2 9 " "202 SE 2ND AVE. HILLSBORO OR, 97123" 0.62 0.0 0.0
14 "1N231CC09000" "R702831" "2210" "007.42" 69680 140350 0 210030 189070 "HILLSBORO Lot:1, 2 9 " "238 SE 2ND AVE. HILLSBORO OR, 97123" 0.11 3109.07 3247.83
15 "1N231CC09100" "R702840" "2210" "007.42" 85930 12200 0 98130 85330 "HILLSBORO Lot:7, 8 9 " "244 SE 2ND AVE. HILLSBORO OR, 97123" "" 1403.18 1465.79
16 "1N231CC09200" "R702859" "2210" "007.42" 77910 149510 0 227420 200810 "HILLSBORO Lot:7, 8 9 " "264 SE 2ND AVE. HILLSBORO OR, 97123" "" 3302.14 3449.55
17 "1N231CC09300" "R702868" "2210" "007.42" 120560 284850 0 405410 252240 "HILLSBORO Lot:8 9 " "294 SE 2ND AVE. HILLSBORO OR, 97123" "" 4147.82 4332.98
18 "1N231CC09400" "R702877" "2210" "007.42" 108480 179770 0 288250 109120 "HILLSBORO Lot:7, 8 9 " "225 SE BASELINE ST. HILLSBORO OR, 97123" "" 1794.45 1874.49
19 "1N231CC09500" "R702886" "2210" "007.42" 57010 3050 0 60060 45680 "HILLSBORO Lot:7 9 " "256 SE 2ND AVE. HILLSBORO OR, 97123" "" 751.12 784.7
20 "1N231CC09600" "R702895" "2210" "007.42" 133160 673950 0 807110 223240 "HILLSBORO Lot:7 9 " "233 SE BASELINE ST. HILLSBORO OR, 97123" "" 3670.87 3834.8
21 "1N231CC09700" "R702902" "2210" "007.42" 130660 116100 0 246760 100340 "HILLSBORO Lot:6 9 " "247 SE BASELINE ST. HILLSBORO OR, 97123" "" 1649.98 1723.63
22 "1N231CC09900" "R702920" "2210" "007.42" 270300 185390 0 455690 455690 "HILLSBORO Lot:5, 6 9 " "275 SE BASELINE ST. HILLSBORO OR, 97123" "" 7560.06 7719.85
23 "1N231CC10100" "R1380357" "9810" "007.42" 60850 712700 0 773550 0 "HILLSBORO Lot:5, 6 9 " "245 SE 3RD AVE. HILLSBORO OR, 97123" "" 0.0 0.0
24 "1N231CC10800" "R703000" "2210" "007.42" 167860 210520 0 378380 264440 "HILLSBORO Lot:8 10 " "105 SE BASELINE ST. HILLSBORO OR, 97123" 0.25 4348.33 4542.54
25 "1N231CC10900" "R703019" "2210" "007.42" 118670 112230 0 230900 127840 "HILLSBORO Lot:7 10 " "127 SE BASELINE ST. HILLSBORO OR, 97123" "" 2102.22 2196.03
26 "1N231CC11000" "R703028" "2210" "007.42" 483000 866470 0 1349470 826140 "HILLSBORO Lot:5, 6, 7 10 " "175 SE BASELINE ST. HILLSBORO OR, 97123" "" 13584.59 14191.44
27 "1N231CC11200" "R703046" "2210" "007.42" 228730 979520 0 1208250 1137170 "HILLSBORO Lot:3, 4, 5, 6 10 " "233 SE 2ND AVE. HILLSBORO OR, 97123" "" 18698.95 19534.31
