"" "tlid" "prop_account_id" "prop_class" "code_area" "mrkt_land_val" "mrkt_bld_val" "mrkt_special_val" "mrkt_tot_val" "assessed_val" "legal_desc" "address" "lot_size" "taxes_2018" "taxes_2019"
0 "1N233DD10500" "R2099146" "1010" "007.01" 180140 166390 0 346530 212040 "LEGACY KNOLL NO.2 Lot:97  " "5135 NE SCHOELER CIR. HILLSBORO OR, 97124" 0.06 3486.76 3642.44
1 "1N233DD10600" "R2099147" "1010" "007.01" 180140 182010 0 362150 225120 "LEGACY KNOLL NO.2 Lot:98  " "5127 NE SCHOELER CIR. HILLSBORO OR, 97124" 0.06 3701.85 3867.11
2 "1N233DD10700" "R2099148" "1000" "007.01" 0 0 0 0 0 "LEGACY KNOLL NO.2 Lot:H  " "   . HILLSBORO OR, 97124" 0.07 0.0 0.0
3 "1N233DD10800" "R2099149" "1000" "007.01" 0 0 0 0 0 "LEGACY KNOLL NO.2 Lot:I  " "   . HILLSBORO OR, 97124" 0.06 0.0 0.0
4 "1N233DD10900" "R2099150" "1000" "007.01" 0 0 0 0 0 "LEGACY KNOLL NO.2 Lot:J  " "   . HILLSBORO OR, 97124" 0.27 0.0 0.0
5 "1N233DD11000" "R2110819" "1000" "007.01" 870 0 0 870 0 " Lot:  " "   . HILLSBORO OR, 97124" 0.01 0.0 0.0
6 "1N234AA00101" "R2001145" "9110" "001.12" 3180110 6903940 0 10084050 0 " Lot:  " "6701 NE CAMPUS WAY. HILLSBORO OR, 97124" 9.42 0.0 0.0
7 "1N234AA00400" "R2004111" "9900" "001.28" 24000 0 0 24000 0 " Lot:  " "   . HILLSBORO OR, 97124" 0.96 0.0 0.0
8 "1N234AA00400" "R2086659" "9900" "001.17" 9500 0 0 9500 0 " Lot:  " "   . HILLSBORO OR, 97124" 0.38 0.0 0.0
9 "1N234AA00401" "R2076059" "9900" "001.12" 90950 0 0 90950 0 " Lot:  " "   . HILLSBORO OR, 97124" 1.07 0.0 0.0
10 "1N234AA00701" "R2092906" "0000" "001.12" 0 0 0 0 0 "1991-038 PARTITION PLAT Lot:PTS 1-2  " "1201 NE HORIZON LOOP. HILLSBORO OR, 97124" 0.93 0.0 0.0
11 "1N234AA00800" "R2015760" "9900" "001.12" 1458790 0 0 1458790 0 "1991-038 PARTITION PLAT Lot:1, 2  " "   . HILLSBORO OR, 97124" 3.84 0.0 0.0
12 "1N234AA01000" "R2015763" "7010" "001.12" 6370290 87107230 0 93477520 17287420 "1991-060 PARTITION PLAT Lot:3  " "6523 NE CHERRY DR. HILLSBORO OR, 97124" 4.23 284264.05 296963.28
13 "1N234AA01200" "R2025572" "2310" "001.12" 902370 3911820 0 4814190 2756550 "1992-054 PARTITION PLAT Lot:2  " "1050 NE 67TH AVE. HILLSBORO OR, 97124" 2.43 45327.18 47352.02
14 "1N234AA01300" "R2025573" "2310" "001.12" 1362860 1304400 0 2667260 2509550 "1992-054 PARTITION PLAT Lot:3, 2  " "6850 NE CAMPUS WAY. HILLSBORO OR, 97124" 3.67 40960.98 43109.05
15 "1N234AA01300" "R2025573" "2310" "001.12" 1362860 1304400 0 2667260 2509550 "1991-060 PARTITION PLAT Lot:3, 2  " "6850 NE CAMPUS WAY. HILLSBORO OR, 97124" 3.67 40960.98 43109.05
16 "1N234AA01600" "R2187521" "9910" "001.12" 1083000 11503740 0 12586740 0 "2014-019 PARTITION PLAT Lot:1  " "No Address Found" 1.97 0.0 0.0
17 "1N234AA01700" "R2187522" "9910" "001.12" 1102000 11503740 0 12605740 0 "2014-019 PARTITION PLAT Lot:2  " "6598 NE CHERRY DR. HILLSBORO OR, 97124" 1.64 0.0 0.0
18 "1N234AA01800" "R2187523" "9910" "001.12" 855000 8947350 0 9802350 0 "2014-019 PARTITION PLAT Lot:3  " "6616 NE CHERRY DR. HILLSBORO OR, 97124" 2.39 0.0 0.0
19 "1N234AA80000" "R2097988" "0000" "001.12" 0 0 0 0 0 "EAST VILLAGE AT ORENCO STATION, A CONDO, STAGE 8 Lot:  " "   . HILLSBORO OR, 97124" "" 0.0 0.0
20 "1N234AA81811" "R2097989" "1020" "001.12" 0 345930 0 345930 198890 "EAST VILLAGE AT ORENCO STATION, A CONDO, STAGE 8 Lot:181  " "1130 NE HORIZON LOOP. HILLSBORO OR, 97124" "" 3270.5 3416.53
21 "1N234AA81821" "R2098742" "1020" "001.12" 0 198160 0 198160 131640 "EAST VILLAGE AT ORENCO STATION, A CONDO, STAGE 8 Lot:182 16 " "1130 NE HORIZON LOOP. HILLSBORO OR, 97124" "" 2164.68 2261.31
