"" "tlid" "prop_account_id" "prop_class" "code_area" "mrkt_land_val" "mrkt_bld_val" "mrkt_special_val" "mrkt_tot_val" "assessed_val" "legal_desc" "address" "lot_size" "taxes_2018" "taxes_2019"
0 "1S210BD80341" "R2084351" "1020" "029.13" 0 193080 0 193080 109130 "CENTURY TERRACE CONDO Lot:34  " "6048 SE DRAKE ST. HILLSBORO OR, 97123" "" 1794.6 1874.63
1 "1S210BD80351" "R2084352" "1020" "029.13" 0 193080 0 193080 109130 "CENTURY TERRACE CONDO Lot:35 3 " "6048 SE DRAKE ST. HILLSBORO OR, 97123" "" 1794.6 1874.63
2 "1S210BD80361" "R2084353" "1020" "029.13" 0 193080 0 193080 109130 "CENTURY TERRACE CONDO Lot:36 3 " "6048 SE DRAKE ST. HILLSBORO OR, 97123" "" 1794.6 1874.63
3 "1S210BD80371" "R2084354" "1020" "029.13" 0 193080 0 193080 109130 "CENTURY TERRACE CONDO Lot:37 3 " "6048 SE DRAKE ST. HILLSBORO OR, 97123" "" 1794.6 1874.63
4 "1S210BD80381" "R2084355" "1020" "029.13" 0 214050 0 214050 116710 "CENTURY TERRACE CONDO Lot:38 3 " "6048 SE DRAKE ST. HILLSBORO OR, 97123" "" 1919.26 2004.84
5 "1S210BD80392" "R2084356" "1020" "029.13" 0 200020 0 200020 114060 "CENTURY TERRACE CONDO Lot:39  " "6048 SE DRAKE ST. HILLSBORO OR, 97123" "" 1875.58 1959.32
6 "1S210BD80402" "R2084357" "1020" "029.13" 0 193670 0 193670 109640 "CENTURY TERRACE CONDO Lot:40 3 " "6048 SE DRAKE ST. HILLSBORO OR, 97123" "" 1802.91 1883.41
7 "1S210BD80412" "R2084358" "1020" "029.13" 0 178580 0 178580 100270 "CENTURY TERRACE CONDO Lot:41 3 " "6048 SE DRAKE ST. HILLSBORO OR, 97123" "" 1648.79 1722.45
8 "1S210BD80422" "R2084359" "1020" "029.13" 0 175610 0 175610 98420 "CENTURY TERRACE CONDO Lot:42  " "6048 SE DRAKE ST. HILLSBORO OR, 97123" "" 1618.47 1690.65
9 "1S210BD80432" "R2084360" "1020" "029.13" 0 193670 0 193670 109640 "CENTURY TERRACE CONDO Lot:43  " "6048 SE DRAKE ST. HILLSBORO OR, 97123" "" 1802.91 1883.41
10 "1S210BD80442" "R2084361" "1020" "029.13" 0 199430 0 199430 113320 "CENTURY TERRACE CONDO Lot:44  " "6048 SE DRAKE ST. HILLSBORO OR, 97123" "" 1863.38 1946.61
11 "1S210BD80453" "R2084362" "1020" "029.13" 0 152790 0 152790 98450 "CENTURY TERRACE CONDO Lot:45 3 " "6048 SE DRAKE ST. HILLSBORO OR, 97123" "" 1618.98 1691.18
12 "1S210BD80463" "R2084363" "1020" "029.13" 0 152790 0 152790 98450 "CENTURY TERRACE CONDO Lot:46  " "6048 SE DRAKE ST. HILLSBORO OR, 97123" "" 1618.98 1691.18
