|tlid|prop_account_id|prop_class|code_area|mrkt_land_val|mrkt_bld_val|mrkt_special_val|mrkt_tot_val|assessed_val|legal_desc|address|lot_size|taxes_2018|taxes_2019
0|1S205AA00121|R311120|1010|007.01|176670|197290|0|373960|244610|BRIAN PARK NO.3 Lot:31  |3094 SE OAK ST. HILLSBORO OR, 97123|0.18|4022.29|4201.9
1|1S205AA00122|R311139|1010|007.01|176670|193620|0|370290|219400|BRIAN PARK NO.3 Lot:32  |3128 SE OAK ST. HILLSBORO OR, 97123|0.18|3607.69|3768.85
2|1S205AA00123|R311148|1010|007.01|176670|218140|0|394810|262930|BRIAN PARK NO.3 Lot:33  |3156 SE OAK ST. HILLSBORO OR, 97123|0.18|4323.6|4516.64
3|1S205AA00124|R311157|1010|007.01|176670|170870|0|347540|195110|BRIAN PARK NO.3 Lot:34  |3172 SE OAK ST. HILLSBORO OR, 97123|0.18|3208.33|3351.6
4|1S205AA00125|R311166|1010|007.01|159000|175000|0|334000|221490|BRIAN PARK NO.3 Lot:35  |413 SE 32ND AVE. HILLSBORO OR, 97123|0.2|3642.07|3804.74
5|1S205AA00126|R311175|1010|007.01|176670|213800|0|390470|264140|BRIAN PARK NO.3 Lot:29  |3032 SE OAK ST. HILLSBORO OR, 97123|0.18|4343.41|4537.4
6|1S205AA00300|R311193|1010|007.01|167840|92420|0|260260|106890|VIRGINIA PLACE Lot:8  |2980 E MAIN ST. HILLSBORO OR, 97123|0.23|1757.7|1836.15
7|1S205AA00301|R311200|1010|007.01|167840|140110|0|307950|153640|VIRGINIA PLACE Lot:8  |3032 E MAIN ST. HILLSBORO OR, 97123|0.22|2526.43|2639.21
8|1S205AA00402|R311219|1010|007.01|176670|185590|0|362260|236980|WOODBRIDGE Lot:9  |211 SE 30TH AVE. HILLSBORO OR, 97123|0.17|3896.81|4070.85
9|1S205AA00403|R311228|1010|007.01|176670|169560|0|346230|215600|WOODBRIDGE Lot:10  |235 SE 30TH AVE. HILLSBORO OR, 97123|0.18|3545.35|3703.57
10|1S205AA00404|R311237|1010|007.01|176670|196110|0|372780|221350|WOODBRIDGE Lot:11  |245 SE 30TH AVE. HILLSBORO OR, 97123|0.24|3639.86|3802.35
11|1S205AA00405|R311246|1010|007.01|176670|180950|0|357620|217250|WOODBRIDGE Lot:12  |273 SE 30TH AVE. HILLSBORO OR, 97123|0.19|3572.45|3731.91
12|1S205AA00406|R311255|1010|007.01|176670|180060|0|356730|229700|WOODBRIDGE Lot:13  |291 SE 30TH AVE. HILLSBORO OR, 97123|0.16|3777.06|3945.78
13|1S205AA00407|R311264|1010|007.01|176670|220680|0|397350|255030|WOODBRIDGE Lot:14  |319 SE 30TH AVE. HILLSBORO OR, 97123|0.16|4193.71|4380.88
14|1S205AA00408|R311273|1010|007.01|176670|224110|0|400780|271060|WOODBRIDGE Lot:15  |347 SE 30TH AVE. HILLSBORO OR, 97123|0.16|4457.25|4656.26
15|1S205AA00409|R311282|1010|007.01|194340|174770|0|369110|225010|WOODBRIDGE Lot:16  |2931 SE OAK ST. HILLSBORO OR, 97123|0.16|3699.99|3865.24
16|1S205AA00410|R311291|1010|007.01|185500|223940|0|409440|276090|WOODBRIDGE Lot:1  |2940 SE OAK ST. HILLSBORO OR, 97123|0.18|4539.89|4742.66
17|1S205AA00411|R311308|1010|007.01|176670|224440|0|401110|274100|WOODBRIDGE Lot:2  |2964 SE OAK ST. HILLSBORO OR, 97123|0.18|4507.21|4708.48
18|1S205AA00412|R311317|1010|007.01|199640|220410|0|420050|283460|WOODBRIDGE Lot:3  |3010 SE OAK ST. HILLSBORO OR, 97123|0.26|4661.15|4869.27
19|1S205AA00413|R311326|1010|007.01|185500|207360|0|392860|260790|WOODBRIDGE Lot:4  |368 SE 30TH AVE. HILLSBORO OR, 97123|0.16|4288.37|4479.86
20|1S205AA00414|R311335|1010|007.01|194340|218850|0|413190|252410|WOODBRIDGE Lot:5  |370 SE 30TH AVE. HILLSBORO OR, 97123|0.16|4150.51|4335.9
21|1S205AA00415|R311344|1010|007.01|194340|202870|0|397210|263740|WOODBRIDGE Lot:6  |324 SE 30TH AVE. HILLSBORO OR, 97123|0.16|4336.81|4530.52
22|1S205AA00416|R311353|1010|007.01|185500|185530|0|371030|240160|WOODBRIDGE Lot:7  |292 SE 30TH AVE. HILLSBORO OR, 97123|0.16|3949.12|4125.48
23|1S205AA00417|R311362|1010|007.01|176670|157960|0|334630|192550|WOODBRIDGE Lot:8  |246 SE 30TH AVE. HILLSBORO OR, 97123|0.16|3166.31|3307.62
