|tlid|prop_account_id|prop_class|code_area|mrkt_land_val|mrkt_bld_val|mrkt_special_val|mrkt_tot_val|assessed_val|legal_desc|address|lot_size|taxes_2018|taxes_2019
0|1S2220001503|R384275|6415|007.27|270000|242070|100450|612520|382500| Lot:  |6210 SW RIVER RD. HILLSBORO OR, 97123|3.52|4887.88|5049.46
1|1S2220001600|R384284|5515|007.27|0|57660|439110|496770|57640| Lot:  |6180 SW RIVER RD. HILLSBORO OR, 97123|16.49|738.23|760.92
2|1S2220001601|R384293|6415|007.27|256500|186300|118500|561300|334540| Lot:  |6200 SW RIVER RD. HILLSBORO OR, 97123|3.78|4274.81|4416.33
3|1S2220001602|R384300|6405|007.27|0|0|15000|15000|1710| Lot:  |   . HILLSBORO OR, 97123|3.0|21.85|22.57
4|1S2220003100|R2176133|5505|007.27|0|0|432550|432550|36850|2011-025 PARTITION PLAT Lot:3  |24111 SW ROSEDALE RD. HILLSBORO OR, 97123|45.63|470.8|486.46
5|1S2220003200|R2182205|6415|007.27|296570|384590|159940|841100|485480|2013-004 PARTITION PLAT Lot:3  |23880 SW ROSA RD. HILLSBORO OR, 97123|8.63|6203.63|6408.92
6|1S2280000800|R396823|5515|039.03|0|32060|473410|505470|43810| Lot:  |8105 SW RIVER RD. HILLSBORO OR, 97123|28.07|561.59|578.34
7|1S2280000900|R396832|5515|039.03|0|350810|446940|797750|113690| Lot:  |8335 SW RIVER RD. HILLSBORO OR, 97123|13.36|1454.61|1500.85
8|1S2280000901|R396841|5515|039.03|0|158520|270000|428520|139650| Lot:  |8415 SW RIVER RD. HILLSBORO OR, 97123|0.91|1786.12|1843.55
9|1S2280001000|R396850|5515|039.03|0|148030|522890|670920|166210| Lot:  |8485 SW RIVER RD. HILLSBORO OR, 97123|34.49|2125.43|2194.16
10|1S2280001101|R396878|5515|039.03|0|208360|386550|594910|275220| Lot:  |9065 SW RIVER RD. HILLSBORO OR, 97123|4.7|3547.92|3633.23
11|1S2280001102|R396887|5505|039.03|0|0|23700|23700|3260| Lot:  |   . HILLSBORO OR, 97123|3.16|41.72|43.05
12|1S2280001103|R396896|5515|039.03|0|221550|407450|629000|202720| Lot:  |9085 SW RIVER RD. HILLSBORO OR, 97123|6.07|2592.01|2676.14
13|1S2280001200|R396903|5515|039.03|0|138730|435060|573790|165610| Lot:  |9215 SW RIVER RD. HILLSBORO OR, 97123|11.74|2124.23|2186.23
14|1S2280001300|R396912|5515|039.03|0|314060|460960|775020|242350| Lot:  |9545 SW RIVER RD. HILLSBORO OR, 97123|16.85|2625.03|3199.31
15|1S2280003400|R2178794|5515|039.03|270000|406220|45000|721220|437130|2012-016 PARTITION PLAT Lot:1  |8755 SW RIVER RD. HILLSBORO OR, 97123|2.0|5585.7|5770.63
16|1S2280003500|R2178795|5515|039.03|270000|378180|45000|693180|399300|2012-016 PARTITION PLAT Lot:2  |8765 SW RIVER RD. HILLSBORO OR, 97123|2.0|5102.28|5271.23
17|1S2280003600|R2178796|5515|039.03|0|337160|494830|831990|281580|2012-016 PARTITION PLAT Lot:3  |8905 SW RIVER RD. HILLSBORO OR, 97123|27.37|3599.66|3717.19
18|1S228CC00200|R398625|2210|039.03|435510|50800|0|486310|77250| Lot:  |   . HILLSBORO OR, 97123|1.83|987.12|1019.79
19|1S228CC00300|R398607|2210|039.03|63340|127920|0|191260|115000| Lot:  |9785 SW RIVER RD. HILLSBORO OR, 97123|0.14|1469.62|1518.15
20|1S228CC00400|R396921|9900|039.03|273610|0|0|273610|0| Lot:  |9745 SW RIVER RD. HILLSBORO OR, 97123|1.76|0.0|0.0
21|1S228CC00401|R2089409|9900|039.03|380|0|0|380|0| Lot:  |   . HILLSBORO OR, 97123|0.05|0.0|0.0
22|1S228CC00500|R396930|5015|039.03|270000|148970|0|418970|300370| Lot:  |9695 SW RIVER RD. HILLSBORO OR, 97123|1.0|3838.23|3965.26
23|1S228CC00600|R396949|9910|039.03|265820|33670|0|299490|0| Lot:  |9665 SW RIVER RD. HILLSBORO OR, 97123|1.58|0.0|0.0
24|1S228CC00701|R2089408|5005|039.03|530|0|0|530|0| Lot:  |   . HILLSBORO OR, 97123|0.04|0.0|0.0
25|1S2290000100|R397207|5505|058.03|0|0|53150|53150|5770| Lot:  |   . HILLSBORO OR, 97123|10.63|73.69|76.17
26|1S2290000101|R397216|5505|058.03|0|0|66750|66750|9160| Lot:  |   . HILLSBORO OR, 97123|13.35|117.15|120.91
27|1S2290000102|R397225|5515|058.03|0|289010|470000|759010|302460| Lot:  |7600 SW ROOD BRIDGE RD. HILLSBORO OR, 97123|5.0|4062.04|3909.71
28|1S2290000103|R397234|5505|058.03|0|38190|222600|260790|78130| Lot:  |   . HILLSBORO OR, 97123|44.52|1063.71|1031.42
29|1S2290000200|R397243|5515|058.03|0|285550|560120|845670|360640| Lot:  |8440 SW ROOD BRIDGE RD. HILLSBORO OR, 97123|65.84|5014.5|4760.89
30|1S2290000201|R953132|5515|058.03|360000|294480|169160|823640|629400| Lot:  |7620 SW ROOD BRIDGE RD. HILLSBORO OR, 97123|38.59|8042.52|8308.82
31|1S2290000202|R989835|5505|058.03|0|0|592400|592400|188990| Lot:  |   . HILLSBORO OR, 97123|118.48|2414.98|2494.91
32|1S2290000400|R397252|5015|058.03|300000|178520|0|478520|296180| Lot:  |8180 SW ROOD BRIDGE RD. HILLSBORO OR, 97123|0.89|3784.7|3909.93
33|1S2290000500|R397261|5505|058.03|0|0|474200|474200|98130| Lot:  |   . HILLSBORO OR, 97123|94.84|1253.9|1295.44
34|1S2290000600|R397270|5505|058.03|0|0|185600|185600|58140| Lot:  |   . HILLSBORO OR, 97123|37.12|742.84|767.53
